Provincia,Localidad,Hospital / Unidad Docente,Especialidad,Plazas Ofertadas,Latitud,Longitud
MADRID,ALCALÁ DE HENARES,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO PRÍNCIPE DE ASTURIAS. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.481954,-3.363981
MADRID,ALCALÁ DE HENARES,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO PRÍNCIPE DE ASTURIAS. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,3,40.481954,-3.363981
MADRID,ALCALÁ DE HENARES,UDM PEDIATRÍA DEL H.UNIVERSITARIO PRÍNCIPE DE ASTURIAS. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,3,40.481954,-3.363981
MADRID,ALCALÁ DE HENARES,UDM SALUD MENTAL DEL H. UNIVERSITARIO PRÍNCIPE DE ASTURIAS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,6,40.481954,-3.363981
MADRID,ALCORCÓN,UDM AFYC MADRID OESTE H. UNIVERSITARIO FUNDACIÓN ALCORCÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,40.3492998,-3.8284295
MADRID,ALCORCÓN,UDM SALUD MENTAL H. UNIVERSITARIO FUNDACIÓN ALCORCÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.3492998,-3.8284295
MADRID,ALCORCÓN,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO FUNDACIÓN ALCORCÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.3492998,-3.8284295
MADRID,ALCORCÓN,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO FUNDACIÓN ALCORCÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,40.3492998,-3.8284295
MADRID,ALCORCÓN,UDM PEDIATRÍA DEL H. UNIVERSITARIO FUNDACIÓN ALCORCÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.3492998,-3.8284295
MADRID,ARANJUEZ,UDM AFYC MADRID SUR H. UNIVERSITARIO DEL TAJO. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,1,40.0322289,-3.6040097
MADRID,CIEMPOZUELOS,UDM SALUD MENTAL DEL CENTRO SAN JUAN DE DIOS DE CIEMPOZUELOS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,3,40.1580087,-3.6205514
MADRID,COLLADO VILLALBA,UDM PEDIATRÍA DEL H. UNIVERSITARIO GENERAL DE VILLALBA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.6432432,-3.992353
MADRID,COLLADO VILLALBA,UDM SALUD MENTAL HOSPITAL UNIVERSITARIO GENERAL DE VILLALBA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.6432432,-3.992353
MADRID,COSLADA,UDM AFYC MADRID SURESTE. H. UNIVERSITARIO DEL HENARES. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.423802,-3.5552882
MADRID,COSLADA,UDM PEDIATRÍA DEL H. UNIVERSITARIO DEL HENARES. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.423802,-3.5552882
MADRID,COSLADA,UDM GERIATRÍA DEL H. UNIVERSITARIO DEL HENARES. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.423802,-3.5552882
MADRID,COSLADA,UDM SALUD MENTAL H. UNIVERSITARIO DEL HENARES. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.423802,-3.5552882
MADRID,FUENLABRADA,UDM AFYC MADRID OESTE. H. UNIVERSITARIO DE FUENLABRADA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,3,40.282476,-3.7923422
MADRID,FUENLABRADA,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO DE FUENLABRADA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.282476,-3.7923422
MADRID,FUENLABRADA,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. UNIVERSITARIO DE FUENLABRADA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,3,40.282476,-3.7923422
MADRID,FUENLABRADA,UDM PEDIATRÍA DEL H. UNIVERSITARIO DE FUENLABRADA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.282476,-3.7923422
MADRID,GETAFE,UDM AFYC MADRID SUR H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.3070639,-3.7331808
MADRID,GETAFE,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.3070639,-3.7331808
MADRID,GETAFE,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,3,40.3070639,-3.7331808
MADRID,GETAFE,UDM PEDIATRÍA DEL H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.3070639,-3.7331808
MADRID,GETAFE,UDM GERIATRÍA H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.3070639,-3.7331808
MADRID,GETAFE,UDM SALUD MENTAL DEL H. UNIVERSITARIO DE GETAFE. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.3070639,-3.7331808
MADRID,LEGANÉS,UDM AFYC MADRID SUR. H. UNIVERSITARIO SEVERO OCHOA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.3281942,-3.76527
MADRID,LEGANÉS,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO SEVERO OCHOA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.3281942,-3.76527
MADRID,LEGANÉS,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO SEVERO OCHOA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,40.3281942,-3.76527
MADRID,LEGANÉS,UDM PEDIATRÍA DEL H. UNIVERSITARIO SEVERO OCHOA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.3281942,-3.76527
MADRID,LEGANÉS,UDM GERIATRÍA H. UNIVERSITARIO SEVERO OCHOA DE LEGANÉS. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.3281942,-3.76527
MADRID,LEGANÉS,UDM SALUD MENTAL HOSPITAL UNIVERSITARIO JOSÉ GERMAIN. LEGANÉS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,3,40.3281942,-3.76527
MADRID,MADRID,UDM AFYC MADRID SURESTE. H. UNIVERSITARIO INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL DEL H. UNIVERSITARIO LA PAZ DE MADRID. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,6,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL DEL H. UNIVERSITARIO 12 DE OCTUBRE. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,3,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL H. UNIVERSITARIO RAMÓN Y CAJAL. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID CENTRO. H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID CENTRO. H.UNIVERSITARIO LA PRINCESA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID NOROESTE. FUNDACIÓN JIMÉNEZ DIAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID ESTE. H. UNIVERSITARIO RAMÓN Y CAJAL. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID CENTRO. H. UNIVERSITARIO 12 DE OCTUBRE. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,6,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL DE LA FUNDACIÓN JIMÉNEZ DÍAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID NOROESTE. H. UNIVERSITARIO PUERTA DE HIERRO / H. DE EL ESCORIAL. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,5,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID NORTE H. UNIVERSITARIO LA PAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID SURESTE H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL DEL H. UNIVERSITARIO INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM AFYC MADRID SURESTE H. UNIVERSITARIO DEL SURESTE. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,3,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL H. DR. RODRÍGUEZ LAFORA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL HOSPITAL UNIVERSITARIO LA PRINCESA/HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESÚS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD MENTAL H. UNIVERSITARIO DE FUENLABRADA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO LA PAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO 12 DE OCTUBBRE. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO DE LA PRINCESA. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO RAMÓN Y CAJAL. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO FUNDACIÓN JIMÉNEZ DÍAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM SALUD LABORAL DE QUIRÓNPREVENCIÓN MADRID. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA DEL H.U. INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,6,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. UNIVERSITARIO FUNDACIÓN JIMÉNEZ DÍAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO 12 DE OCTUBRE. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,9,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO LA PAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,10,40.4237276,-3.6899043
MADRID,MADRID,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,3,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. UNIVERSITARIO LA PAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,6,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. UNIVERSITARIO 12 DE OCTUBRE. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. UNIVERSITARIO RAMÓN Y CAJAL. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. UNIVERSITARIO INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H.INFANTIL UNIVERSITARIO NIÑO JESÚS. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,4,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DE LA FUNDACIÓN JIMÉNEZ DÍAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM PEDIATRÍA DEL H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA H. UNIVERSITARIO RAMÓN Y CAJAL. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA H. GENERAL UNIVERSITARIO GREGORIO MARAÑÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA H. UNIVERSITARIO CLÍNICO SAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA DEL H. CENTRAL DE LA CRUZ ROJA SAN JOSÉ Y SANTA ADELA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA H. UNIVERSITARIO INFANTA LEONOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA DEL HOSPITAL UNIVERSITARIO LA PAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,2,40.4237276,-3.6899043
MADRID,MADRID,UDM GERIATRÍA H. UNIVERSITARIO INFANTA ELENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.4237276,-3.6899043
MADRID,MADRID,UDM DE GERIATRÍA H. UNIVERSITARIO FUNDACIÓN JIMÉNEZ DÍAZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.4237276,-3.6899043
MADRID,MAJADAHONDA,UDM AFYC MADRID NOROESTE. H. UNIVERSITARIO GENERAL DE VILLALBA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,40.4728425,-3.8723542
MADRID,MAJADAHONDA,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO PUERTA DE HIERRO. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.4728425,-3.8723542
MADRID,MAJADAHONDA,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO PUERTA DE HIERRO. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,3,40.4728425,-3.8723542
MADRID,MAJADAHONDA,UDM PEDIATRÍA DEL H. UNIVERSITARIO PUERTA DE HIERRO. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.4728425,-3.8723542
MADRID,MAJADAHONDA,UDM GERIATRÍA H. UNIVERSITARIO PUERTA DE HIERRO. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.4728425,-3.8723542
MADRID,MAJADAHONDA,UDM SALUD MENTAL DEL H. UNIVERSITARIO PUERTA DE HIERRO. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.4728425,-3.8723542
MADRID,MÓSTOLES,UDM AFYC MADRID OESTE. H. UNIVERSITARIO DE MÓSTOLES. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM AFYC MADRID OESTE. H. UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO DE MÓSTOLES. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM DE SALUD LABORAL DEL H. UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Del Trabajo.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO DE MÓSTOLES. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM PEDIATRÍA DEL H. UNIVERSITARIO MÓSTOLES. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM PEDIATRÍA DEL H. UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM GERIATRÍA DEL HOSPITAL UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM DE SALUD MENTAL DEL H. UNIVERSITARIO DE MÓSTOLES. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.3238525,-3.8649214
MADRID,MÓSTOLES,UDM SALUD MENTAL H. UNIVERSITARIO REY JUAN CARLOS. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.3238525,-3.8649214
MADRID,PARLA,UDM AFYC MADRID SUR H. UNIVERSITARIO INFANTA CRISTINA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,1,40.2373952,-3.7718902
MADRID,PARLA,UDM OBSTETRICIA Y GINECOLOGÍA DE H UNIVERSITARIO INFANTA CRISTINA DE PARLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.2373952,-3.7718902
MADRID,PARLA,UDM PEDIATRÍA DEL H. UNIVERSITARIO INFANTA CRISTINA DE PARLA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.2373952,-3.7718902
MADRID,PARLA,UDM SALUD MENTAL H. UNIVERSITARIO INFANTA CRISTINA DE PARLA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,40.2373952,-3.7718902
MADRID,POZUELO DE ALARCÓN,UDM OBSTETRICIA Y GINECOLOGÍA H. UNIVERSITARIO QUIRÓNSALUD MADRID. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.4346528,-3.814834
MADRID,SAN SEBASTIÁN DE LOS REYES,UDM AFYC MADRID NORTE. H. UNIVERSITARIO INFANTA SOFÍA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.5473698,-3.6260586
MADRID,SAN SEBASTIÁN DE LOS REYES,UDM OBSTETRICIA Y GINECOLOGÍA DEL H.U. INFANTA SOFÍA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,40.5473698,-3.6260586
MADRID,SAN SEBASTIÁN DE LOS REYES,UDM PEDIATRÍA DEL H. UNIVERSITARIO INFANTA SOFÍA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,2,40.5473698,-3.6260586
MADRID,SAN SEBASTIÁN DE LOS REYES,UDM GERIATRÍA H. UNIVERSITARIO INFANTA SOFÍA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,40.5473698,-3.6260586
MADRID,SAN SEBASTIÁN DE LOS REYES,UDM SALUD MENTAL DEL H. UNIVERSITARIO INFANTA SOFÍA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,1,40.5473698,-3.6260586
MADRID,TORREJÓN DE ARDOZ,UDM AFYC MADRID ESTE. H. UNIVERSITARIO DE TORREJÓN DE ARDOZ. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,2,40.4587767,-3.4793343
MADRID,TORREJÓN DE ARDOZ,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. UNIVERSITARIO DE TORREJÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,2,40.4587767,-3.4793343
MADRID,TORREJÓN DE ARDOZ,UDM PEDIATRÍA H. UNIVERSITARIO DE TORREJÓN. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.4587767,-3.4793343
MADRID,VALDEMORO,UDM AFYC MADRID SUR H. UNIVERSITARIO INFANTA ELENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,1,40.1886844,-3.6705725
MADRID,VALDEMORO,UDM OBSTETRICIA Y GINECOLOGÍA DEL H. UNIVERSITARIO INFANTA ELENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,1,40.1886844,-3.6705725
MADRID,VALDEMORO,UDM PEDIATRÍA H. UNIVERSITARIO INFANTA ELENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,1,40.1886844,-3.6705725
MURCIA,CARAVACA DE LA CRUZ,UDM AFYC LORCA Y NOROESTE. H. COMARCAL DEL NOROESTE. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,6,38.1046979,-1.861118
MURCIA,CARTAGENA,UDM SALUD MENTAL REGIÓN DE MURCIA C.H. UNIVERSITARIO STA. M.ª DEL ROSELL - STA. LUCIA DE CARTAGENA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,37.6155018,-0.987511
MURCIA,CARTAGENA,UDM AFYC CARTAGENA-MAR MENOR. H. GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,5,37.6155018,-0.987511
MURCIA,CARTAGENA,UDM AFYC CARTAGENA-MAR MENOR. C.H. UNIVERSITARIO SANTA M.ª DEL ROSELL-SANTA LUCÍA DE CARTAGENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,9,37.6155018,-0.987511
MURCIA,CARTAGENA,UDM OBSTETRICIA Y GINECOLOGÍA DE LA REGIÓN DE MURCIA. CARTAGENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,6,37.6155018,-0.987511
MURCIA,CARTAGENA,UDM PEDIATRÍA DE LA REGIÓN DE MURCIA. C.H.UNIVERSITARIO STA. M.ª DEL ROSELL-STA. LUCIA DE CARTAGENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Pediátrica.,3,37.6155018,-0.987511
MURCIA,CARTAGENA,UDM GERIATRÍA DEL COMPLEJO HOSPITALARIO UNIVERSITARIA SANTA M.ª DEL ROSELL-SANTA LUCÍA DE CARTAGENA. PLAZAS ELEGIBLES PLAZAS,Enfermería Geriátrica.,1,37.6155018,-0.987511
MURCIA,CIEZA,UDM AFYC VEGA MEDIA Y ALTA DEL SEGURA Y ALTIPLANO DE MURCIA. H. DE LA VEGA LORENZO GUIRAO DE CIEZA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,4,38.2392273,-1.418875
MURCIA,LORCA,UDM SALUD MENTAL REGIÓN DE MURCIA. H. UNIVERSITARIO RAFAEL MÉNDEZ DE LORCA. PLAZAS ELEGIBLES PLAZAS,Enfermería De Salud Mental.,2,37.6711989,-1.6988592
MURCIA,LORCA,UDM AFYC LORCA Y NOROESTE. H. UNIVERSITARIO RAFAEL MÉNDEZ DE LORCA. PLAZAS ELEGIBLES PLAZAS,Enfermería Familiar Y Comunitaria.,7,37.6711989,-1.6988592
MURCIA,LORCA,UDM DE OBSTETRICIA Y GINECOLOGÍA DE LA REGIÓN DE MURCIA. LORCA. PLAZAS ELEGIBLES PLAZAS,Enfermería Obstetrico-Ginecológica.,4,37.6711989,-1.6988592
